id,title,has_not_been_viewed_much,date_start,date_end,medium_display,is_public_domain,has_multimedia_resources,has_educational_resources,has_advanced_imaging,colorfulness,is_on_view,artwork_type_title,department_title,artist_title
11434,Salome with the Head of Saint John the Baptist,False,1635.0,1645.0,Oil on canvas,True,True,False,False,25.7281,False,Painting,Painting and Sculpture of Europe,Guido Reni
14572,The Millinery Shop,False,1874.0,1886.0,Oil on canvas,True,True,False,False,38.9301,False,Painting,Painting and Sculpture of Europe,Hilaire Germain Edgar Degas
11723,Woman at Her Toilette,False,1870.0,1880.0,Oil on canvas,True,True,False,False,16.6011,False,Painting,Painting and Sculpture of Europe,Berthe Morisot
16554,The Artist's House at Argenteuil,False,1873.0,1873.0,Oil on canvas,True,True,False,False,25.0588,False,Painting,Painting and Sculpture of Europe,Claude Monet
21934,Kitchen Scene,False,1618.0,1622.0,Oil on canvas,True,True,False,False,13.2756,False,Painting,Painting and Sculpture of Europe,Diego Velázquez
16564,Branch of the Seine near Giverny (Mist),False,1897.0,1897.0,Oil on canvas,True,True,False,False,17.5344,False,Painting,Painting and Sculpture of Europe,Claude Monet
22749,Ghana,True,1960.0,1960.0,Gelatin silver print,False,False,False,False,5.1209,False,Photograph,Photography and Media,Marc Riboud
22736,Ghana,True,1960.0,1960.0,Gelatin silver print,False,False,False,False,5.0376,False,Photograph,Photography and Media,Marc Riboud
27024,Virgin of the Annunciation,False,1275.0,1300.0,Oak,True,False,False,False,37.2068,False,Sculpture,Painting and Sculpture of Europe,Picardie School
26715,Seated Nude,False,1858.0,1860.0,Red chalk on buff laid paper,True,False,False,False,48.4188,False,Drawing and Watercolor,Prints and Drawings,Édouard Manet
62323,Magnetic Mountain,False,1948.0,1948.0,Oil on canvas,False,False,False,False,0.0,False,Painting,Modern Art,Kurt Seligmann
41236,Dobeckmun Metallic Stripe (Curtain Fabric),True,1948.0,1948.0,"Wool, cotton, rayon, silk, metal foil laminated in cellulose acetate film, and metallic strip, twill weave",False,False,False,False,32.1483,False,Textile,Textiles,Dorothy Liebes
70036,It Was Yellow and Pink III,False,1960.0,1960.0,Oil on canvas,False,False,False,False,0.0,False,Painting,Arts of the Americas,Georgia O'Keeffe
66159,The Glass,False,1911.0,1912.0,Oil on canvas,False,False,False,False,22.4496,False,Painting,Modern Art,Pablo Picasso
62337,"Francis Bacon Walking on Primrose Hill, London",False,1963.0,1963.0,Gelatin silver print,False,False,False,False,5.5778,False,Photograph,Photography and Media,Bill Brandt
76452,Cocktail Shaker,False,1931.0,1931.0,Silver,False,True,False,False,2.8508,False,Decorative Arts,Arts of the Americas,Peer Smed
76195,Pair of Candelabra,True,1920.0,1921.0,Silver,False,True,False,False,3.9914,False,Decorative Arts,Arts of the Americas,Kalo Shop (Firm)
81503,Arab Horseman Attacked by a Lion,False,1849.0,1850.0,Oil on panel,True,False,False,False,21.7671,False,Painting,Painting and Sculpture of Europe,Eugène Delacroix
79586,Portrait of Mme Lisle and Mme Loubens,False,1862.0,1872.0,Oil on canvas,True,False,False,False,32.8849,False,Painting,Painting and Sculpture of Europe,Hilaire Germain Edgar Degas
81566,"The Sacred Grove, Beloved of the Arts and the Muses",False,1884.0,1889.0,Oil on canvas,True,True,False,False,26.7915,False,Painting,Painting and Sculpture of Europe,Pierre Puvis de Chavannes
81533,The Races at Longchamp,False,1866.0,1866.0,Oil on canvas,True,True,False,False,24.2869,False,Painting,Painting and Sculpture of Europe,Édouard Manet
90583,Couple in Bed,False,1977.0,1977.0,Oil on canvas,False,False,False,False,36.4576,False,Painting,Contemporary Art,Philip Guston
91610,Vessel with a Relief Depicting a Procession of Deceased Figures,True,-100.0,500.0,Ceramic and pigment,True,False,False,False,43.0722,False,Vessel,Arts of the Americas,Moche
90859,Pole Vault (Pryzhok s shestom),False,1936.0,1936.0,Gelatin silver print,False,False,False,False,14.6352,False,Photograph,Photography and Media,Aleksandr Mikhailovich Rodchenko
93962,Veere (Amsterdam) Harbor,True,1931.0,1931.0,Gelatin silver print,False,False,False,False,12.0427,False,Photograph,Photography and Media,Ilse Bing
93959,"Pantaloons for Sale, Amsterdam",True,1931.0,1931.0,Gelatin silver print,False,False,False,False,14.2406,False,Photograph,Photography and Media,Ilse Bing
93965,"""It was so Windy on the Eiffel Tower,"" Paris",True,1931.0,1931.0,Gelatin silver print,False,False,False,False,12.8304,False,Photograph,Photography and Media,Ilse Bing
93964,"Eiffel Tower, Paris",True,1931.0,1931.0,Gelatin silver print,False,True,False,False,12.9097,False,Photograph,Photography and Media,Ilse Bing
93967,Jerome Mellquist at Typewriter,True,1931.0,1931.0,Gelatin silver print,False,False,False,False,11.8869,False,Photograph,Photography and Media,Ilse Bing
93974,Children Playing on Stairs Leading to Seine River Bank,True,1931.0,1931.0,Gelatin silver print,False,False,False,False,10.0873,False,Photograph,Photography and Media,Ilse Bing
93973,"Bourgeois Walking Along Path, Versailles",True,1931.0,1931.0,Gelatin silver print,False,False,False,False,12.6383,False,Photograph,Photography and Media,Ilse Bing
100984,"Oil Refinery, Tema, Ghana",False,1963.0,1963.0,"Gelatin silver print, from ""Portfolio Three"" (1980)",False,False,False,False,6.0754,False,Photograph,Photography and Media,Paul Strand
109554,Dead Christ with Angels,False,1866.0,1867.0,"Copperplate, etched and aquatinted",True,True,False,False,34.495,False,Print,Prints and Drawings,Édouard Manet
104354,Bonbonnière,False,1938.0,1938.0,Silver and cloisonné enamel,False,True,False,False,7.2011,False,Decorative Arts,Arts of the Americas,Margret Craver
110964,The Checkered Tablecloth,False,1939.0,1939.0,Oil on canvas,False,False,False,False,57.0405,False,Painting,Modern Art,Pierre Bonnard
109571,Tantric Temple Banner of a Dancing Goddess Flanked by Dakinis,False,1601.0,1700.0,Pigments and black ink on cloth,True,False,False,False,25.7393,False,Painting,Arts of Asia,
111902,Mary Cassatt at the Louvre: The Paintings Gallery,False,1885.0,1885.0,"Pastel, over etching, aquatint, drypoint, and crayon électrique on tan wove paper",True,False,False,False,30.3175,False,Print,Prints and Drawings,Hilaire Germain Edgar Degas
116448,Gauntlet for the Right Hand,False,1560.0,1600.0,Steel,True,False,False,False,17.0912,False,Armor,Applied Arts of Europe,
116199,Composite Field Armor,False,1560.0,1600.0,"Steel, brass, and leather",True,False,False,False,,False,Armor,Applied Arts of Europe,
116873,Sporting or Target Crossbow for a Youth,True,1570.0,1630.0,"Steel, fruitwood, staghorn, and cord",True,False,False,False,15.4563,False,Arms,Applied Arts of Europe,
116525,Wheellock Rifle,True,1600.0,1650.0,"Iron, silver, fruitwood, staghorn, and mother-of-pearl",True,False,False,False,9.3499,False,Arms,Applied Arts of Europe,
118830,"Greta Garbo Poster, Paris",True,1932.0,1932.0,Gelatin silver print,False,False,False,False,5.3526,False,Photograph,Photography and Media,Ilse Bing
117059,Mace,True,1550.0,1550.0,Iron and gilding,True,False,False,False,5.957,False,Arms,Applied Arts of Europe,
133642,Tapestry,False,1944.0,1964.0,"Linen, wool, silk, rayon, cotton, metal-foil laminated in cellulose acetate film-wrapped cotton and rayon, metal-foil laminated in cellulose acetate film, and metal-foil-wrapped cotton, slit tapestry weave",False,False,False,False,68.8996,False,Textile,Textiles,Martta Taipale
131742,Eight-Armed Dancing God Ganesha,False,1601.0,1800.0,Wood,True,False,False,False,26.937,False,Architectural fragment,Arts of Asia,
141111,Amulet of Two Fingers,True,-664.0,-332.0,Hematite,True,False,False,False,0.0,False,Funerary Object,Arts of Africa,Ancient Egyptian
145676,Fragment of a Plaque with Dancing Ganesha and the Mother Goddesses Brahmani and Maheshvari,True,901.0,1100.0,Copper repoussé,True,False,False,False,13.5602,False,Sculpture,Arts of Asia,
145243,Spanish Physician,False,1940.0,1940.0,Oil on canvas,False,False,False,False,29.1367,False,Painting,Modern Art,Max Ernst
151363,Weaving,False,1936.0,1936.0,Tempera and oil on canvas,False,True,True,False,0.0,False,Painting,Arts of the Americas,Diego Rivera
148369,"Twenty-Armed Dancing God Ganesha, Remover of Obstacles",False,901.0,1000.0,Sandstone,True,True,False,False,0.0,False,Sculpture,Arts of Asia,
187155,The Ballad of Sexual Dependency,False,1979.0,2001.0,Multimedia installation (720 color slides and programmed soundtrack),False,False,False,False,19.0306,False,Installation,Photography and Media,Nan Goldin
198569,Self in Mirror,True,1928.0,1928.0,Gelatin silver print,False,False,False,False,26.7539,False,Photograph,Photography and Media,Ilse Bing
193886,"Circus Acrobat with Ball, New York",True,1936.0,1936.0,Gelatin silver print,False,False,False,False,7.5355,False,Photograph,Photography and Media,Ilse Bing
190372,Grater 2,False,2006.0,2006.0,Ceramic and platinum,False,False,False,False,1.8873,False,Sculpture,Contemporary Art,Rosemarie Trockel
198602,Versailles,True,1931.0,1931.0,Gelatin silver print,False,False,False,False,12.1489,False,Photograph,Photography and Media,Ilse Bing
198571,Rooftops (Reichenau),True,1919.0,1930.0,Gelatin silver print,False,False,False,False,12.9709,False,Photograph,Photography and Media,Ilse Bing
198622,"Dancer Willem Van Loon, Paris",True,1932.0,1932.0,Gelatin silver print,False,False,False,False,16.4158,False,Photograph,Photography and Media,Ilse Bing
198620,"Rockefeller Center, NY",True,1936.0,1936.0,Gelatin silver print,False,False,False,False,9.9216,False,Photograph,Photography and Media,Ilse Bing
212074,Self-Portrait,True,1948.0,1948.0,Gelatin silver print,False,False,False,False,4.2896,False,Photograph,Photography and Media,Ilse Bing
210354,Statuary Group of Three Satyrs Fighting a Serpent,True,1.0,100.0,Marble,True,False,False,False,17.2672,False,Sculpture,Arts of the Ancient Mediterranean and Byzantium,Ancient Roman
202518,Gray Guestbook,True,1963.0,2008.0,Leather cover with metal screw binding and metal label,False,False,False,False,8.5812,False,Book,Prints and Drawings,
218612,Khee II,False,1978.0,1978.0,Acrylic on canvas,False,True,False,False,19.8117,False,Painting,Contemporary Art,Jack Whitten
214282,Sweet Oblivion,False,1983.0,1983.0,Acrylic on canvas,False,False,False,False,0.0,False,Painting,Contemporary Art,Martin Wong
214077,"Fragment of a Plaque with Dancing Mother Goddesses Varahi, Kaumari and Chamunda",True,901.0,1100.0,Copper repoussé,True,False,False,False,17.917,False,Sculpture,Arts of Asia,
228831,Women Must Carry Their Children,True,1963.0,1967.0,Gelatin silver print,False,False,False,False,3.1678,False,Photograph,Photography and Media,Ernest Cole
228829,Hats and Men Cram onto Train No. 3,True,1963.0,1967.0,Gelatin silver print,False,False,False,False,4.9999,False,Photograph,Photography and Media,Ernest Cole
249012,Beauford Delaney,True,1943.0,1943.0,Charcoal on cream laid paper,False,False,False,False,21.6973,False,Drawing and Watercolor,Prints and Drawings,Georgia O'Keeffe
244406,Huddle,True,1978.0,1978.0,200-degree multiplex hologram,False,False,False,False,20.4543,False,"Film, Video, New Media",Contemporary Art,Simone Forti
239356,Untitled (Bird Box),True,1953.0,1963.0,"Wood box, beaded molding, cord, glass, lightbulb, paper",False,False,False,False,14.4946,False,Sculpture,Modern Art,Joseph Cornell
236329,"Montmartre Museum, Apache Café, Paris (Musée de Montmartre, Café des Apaches, Paris)",True,1930.0,1930.0,Gelatin silver print,False,False,False,False,10.0199,False,Photograph,Photography and Media,Ilse Bing
267434,Czarna,True,1966.0,1966.0,"Sisal, rope and horsehair",False,False,False,False,0.0,False,Textile,Contemporary Art,Magdalena Abakanowicz
250745,Untitled,True,,,Gelatin silver print,False,False,False,False,3.9732,False,Photograph,Photography and Media,Ernest Cole
121186,World's Highest Standard of Living,False,1937.0,1937.0,Gelatin silver print,False,False,False,False,5.3817,False,Photograph,Photography and Media,Margaret Bourke-White
227018,The Street,False,1964.0,1964.0,Photostat print,False,False,False,False,10.6625,False,Photograph,Photography and Media,Romare Howard Bearden
221802,"D-Day Invasion, Normandy",True,1944.0,1944.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Robert Capa
191452,"Flooded Marina (Gas Pumps), Salton Sea, California, from the series ""Desert Cantos III: The Flood""",False,1983.0,1983.0,Chromogenic print from digital file,False,False,False,False,17.7136,False,Photograph,Photography and Media,Richard Misrach
66677,Self-Portrait with Brush and Palette,False,1902.0,1902.0,Gum bichromate print,False,False,False,False,9.7111,False,Photograph,Photography and Media,Edward Steichen
120872,"Blast Furnaces, Heads, Frontal Views",True,1985.0,1985.0,Gelatin silver prints (12),False,False,False,False,10.1209,False,Photograph,Photography and Media,Bernd and Hilla Becher
261375,Three Eagles Flying,True,1990.0,1990.0,Gelatin silver prints (3),False,False,False,False,0.0,False,Photograph,Photography and Media,Laura Aguilar
126305,"East of Tonopah, Nevada (Looking West)",True,1959.0,1959.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Ann Treer
69763,Bowl with Birds,False,1281.0,1349.0,Fritware painted with gray and white slips under a transparent glaze,True,False,False,False,12.7541,False,Ceramics,Arts of Asia,Islamic
47094,"Newsies at Skeeter Branch, St. Louis, Missouri, 11:00 a.m.",False,1910.0,1910.0,Gelatin silver print,True,False,False,False,11.6076,False,Photograph,Photography and Media,Lewis Wickes Hine
34883,Mrs. Craik Holding Cat,False,1853.0,1863.0,Salted paper print,True,False,False,False,0.0,False,Photograph,Photography and Media,Benjamin Mulock
147234,New York,True,1972.0,1972.0,Chromogenic print,False,False,False,False,17.0599,False,Photograph,Photography and Media,Helen Levitt
147149,Degree of Ossification of a Five-Month-Old Fetus (Degré d'ossification d'un Foetus de cinq mois),False,1898.0,1898.0,Gelatin silver print with applied india ink or watercolor,True,False,False,False,0.0,False,Photograph,Photography and Media,Unknown
205408,The Day's Orders (L'Ordre du Jour),False,1859.0,1859.0,Albumen print,True,False,False,False,0.0,False,Photograph,Photography and Media,Camille Silvy
202853,"Untitled (Nagoya), from the series ""Floods and Japanese""",True,1955.0,1955.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Shomei Tomatsu
150494,"Untitled (Roll 1012B, Negative 07655)",True,1967.0,1967.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Anonymous Fermilab Photographer
207386,The Three Graces,True,1895.0,1995.0,Black and white and color photographs (538),False,False,False,False,10.635,False,Photograph,Photography and Media,Unknown Maker
202895,Hand Showing Book Cover,True,1963.0,1963.0,Gelatin silver print,False,False,False,False,10.9971,False,Photograph,Photography and Media,Ed Ruscha
238249,"Untitled (""I Sell the Shadow to Support the Substance"")",True,1864.0,1865.0,Albumen print,True,False,False,False,0.0,False,Photograph,Photography and Media,Sojourner Truth
227552,Articles of China,False,1843.0,1844.0,Salted paper print,True,False,False,False,0.0,False,Photograph,Photography and Media,William Henry Fox Talbot
214864,"Untitled, from the series ""The Garage"" (1970-80)",False,1972.0,1972.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Mikki Ferrill
200003,The Mythic Being: I Embody Everything You Most Hate and Fear,True,1975.0,1975.0,Gelatin silver print with oil crayon,False,False,False,False,4.6681,False,Mixed Media,Photography and Media,Adrian Piper
117191,Suit,False,1992.0,1992.0,"3 dye diffusion color Polaroid prints, 1 engraved plastic plaque",False,False,False,False,0.0,False,Photograph,Contemporary Art,Lorna Simpson
30184,Bowl,False,1260.0,1400.0,Fritware with underglaze-painted decoration,True,False,False,False,39.3512,False,Ceramics,Arts of Asia,Islamic
216711,Blast (#0608),True,1995.0,1995.0,Chromogenic print,False,False,False,False,26.3066,False,Photograph,Photography and Media,Naoya Hatakeyama
215176,"Unidentified Man, Unidentified Location (#2), No. 3 of 14 from the series ""Stills""",True,1980.0,1980.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Sarah Charlesworth
227001,Untitled (Clear Sky),True,1991.0,1991.0,"Gelatin silver print, acrylic",False,False,False,False,80.9415,False,Photograph,Photography and Media,Gaylen Gerber
82190,"The Nativity, from the Life of Christ",False,1469.0,1479.0,Engraving in black ink on cream laid paper,True,False,False,False,11.8108,False,Print,Prints and Drawings,Martin Schongauer
229717,"Joanette, Canarsie, Brooklyn",True,2013.0,2013.0,Inkjet print,False,False,False,False,0.0,False,Photograph,Photography and Media,Deana Lawson
238386,Untitled (John S. and Jonathan),True,,,"Chromogenic print, unique",False,False,False,False,0.0,False,Photograph,Contemporary Art,Mark Morrisroe
74800,Interior of Le Géant Inflating,False,1863.0,1863.0,Gelatin silver print,True,False,False,False,0.0,False,Photograph,Photography and Media,Nadar (Gaspard Félix Tournachon)
121370,"Untitled, from the series ""Ostrava""",True,1992.0,1992.0,Gelatin silver print,False,False,False,False,3.1985,False,Photograph,Photography and Media,Viktor Kolář
74921,"Latrice McElroy Holding Her Baby, Cabrini Green, Chicago",True,1988.0,1988.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Marc PoKempner
145420,Kurumba Man,True,1873.0,1873.0,Albumen silver print,True,False,False,False,0.0,False,Photograph,Photography and Media,"Breeks, James Wilkinson"
144750,"Still Life with Mouse, New York",False,1947.0,1947.0,Gelatin silver print,False,False,False,False,4.9027,False,Photograph,Photography and Media,Irving Penn
149303,Elsa and KeeKee,True,1984.0,1984.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Milton Rogovin
149302,"Elsa and KeeKee, from the series ""Lower West Side""",True,1972.0,1972.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Milton Rogovin
150545,"Oakland, California, from the series ""Black Panthers""",True,1968.0,1968.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Ruth-Marion Baruch
156001,Riding Habit,False,1939.0,1939.0,Gelatin silver print,False,False,False,False,20.8957,False,Photograph,Photography and Media,James VanDerZee
147993,Anissa,False,1969.0,1969.0,Gelatin silver print collage,False,False,False,False,0.0,False,Photograph,Photography and Media,Kenneth Josephson
223896,"The Invisible Man (Harlem, New York), from the series ""A Man Becomes Invisible"" (1952)",False,1952.0,1952.0,Gelatin silver print,False,False,False,False,8.0009,False,Photograph,Photography and Media,Gordon Parks
205244,Storyville Portrait,False,1907.0,1917.0,Gelatin silver printed-out print,False,False,False,False,0.0,False,Photograph,Photography and Media,E. J. Bellocq
158897,Untitled (Salute),True,1988.0,1988.0,"Black ballpoint and fiber-tipped pens, colored pencils, and graphite on white wove hotel stationery",False,False,False,False,21.4833,False,Drawing and Watercolor,Prints and Drawings,Martin Kippenberger
250672,A Mortal Man,True,2018.0,2018.0,"Inkjet print, applied charcoal, graphite, gesso, etching ink, and cut-and-pasted paper",False,False,False,False,0.0,False,Photograph,Photography and Media,Wardell Milan
245125,"Figures 1876, Planisphere Elementaire",True,2018.0,2018.0,Inkjet print,False,False,False,False,0.0,False,Photograph,Photography and Media,Malala Andrialavidrazana
220690,"Walking Hourglass (Color), from the series ""Walking and Lying Objects"" (1987–91)",False,1989.0,1989.0,Silver dye-bleach print,False,False,False,False,0.0,False,Photograph,Photography and Media,Laurie Simmons
242031,Variable Piece #101,True,1973.0,1973.0,Gelatin silver prints (10) and typewritten text on paper,False,False,False,False,4.1031,False,Photograph,Photography and Media,Douglas Huebler
158900,Untitled (Portrait of John Chamberlain),True,1990.0,1990.0,Colored pencils and graphite on white wove hotel stationery,False,False,False,False,22.1611,False,Drawing and Watercolor,Prints and Drawings,Martin Kippenberger
71789,"""Zodiac"" Bowl",True,1937.0,1937.0,Glass,False,False,False,False,1.8262,False,Decorative Arts,Arts of the Americas,Sidney Waugh
265508,"Sketch of Memorial Day Parade, Chicago (recto); Study of a Head (verso)",True,1907.0,1907.0,Graphite (recto and verso) on cream laid paper,False,False,False,False,,False,Drawing and Watercolor,Prints and Drawings,Thomas Hart Benton
262398,World's Columbian Exposition Photographs by C. D. Arnold,True,1891.0,1894.0,"Large-format, platinum photographic prints removed from four original album bindings and remounted in their original order in fifteen oversize albums; small-format, sepia toned albumen photographic prints mounted on board; and printed papers.",False,False,False,False,0.0,False,Archives (groupings),AIC Archives,C. D. Arnold
223367,The Doll (La Poupée),False,1935.0,1935.0,Gelatin silver print overpainted with white gouache,False,True,False,False,20.8754,False,Photograph,Photography and Media,Hans Bellmer
158899,Untitled (Emaciation of the Mastubator),True,1990.0,1990.0,Colored pencils and graphite on ivory wove hotel stationery,False,False,False,False,22.5388,False,Drawing and Watercolor,Prints and Drawings,Martin Kippenberger
21035,Bowl (Tas) with Polo Players,False,1301.0,1400.0,Brass inlaid with silver,True,False,False,False,28.4306,False,Metalwork,Arts of Asia,Islamic
147218,"The Northwest Corner of Florence and Normandie Avenues, Los Angeles, California, from the series ""On This Site: Landscape in Memoriam""",False,1993.0,1993.0,Chromogenic print,False,False,False,False,0.0,False,Photograph,Photography and Media,Joel Sternfeld
262748,The Grotto of Posillipo (La Grotta di Posillipo),True,1785.0,1890.0,Handcolored etching in black on cream laid paper,True,False,False,False,0.0,False,Print,Prints and Drawings,Louis Jean Desprez
68787,"Facade Panel from the Jordan Building, Chicago, Illinois",True,1916.0,1917.0,Glazed terra-cotta,False,False,False,False,17.0885,False,Architectural fragment,Architecture and Design,John N. Coleman
45778,"Mouth of Patterson's Creek, Main Line, B & O Railroad",False,1892.0,1892.0,Albumen print,False,False,False,False,12.931,False,Photograph,Photography and Media,William Henry Jackson
130169,Light Bulb,False,1991.0,1991.0,Gelatin silver print,False,False,False,False,3.6367,False,Photograph,Photography and Media,Abelardo Morell
69908,Climbing up the Beams on the Empire State-100 Stories Up,False,1931.0,1931.0,Gelatin silver print,True,False,False,False,0.0,False,Photograph,Photography and Media,Lewis Wickes Hine
248414,Untitled,True,1979.0,1979.0,"Gelatin silver print, hand colored",False,False,False,False,7.8986,False,Photograph,Photography and Media,Janice Guy
97902,How the Horses Died for Their Country at Santiago,False,1899.0,1899.0,Oil on canvas,True,False,False,False,13.5069,False,Painting,Arts of the Americas,Frederic Remington
57209,The August Moon,False,1889.0,1889.0,Oil on canvas,True,False,False,False,,False,Painting,Arts of the Americas,William Trost Richards
192153,#299F No Date “As If Drawing Another Rocket Will Make a Difference”,True,1975.0,2007.0,"Black and purple pen, with white correction fluid, smudges, abrasions, and cigarette burns, on off-white wove paper (a sheet of stationary)",False,False,False,False,7.3048,False,Drawing and Watercolor,Prints and Drawings,Pope.L
92287,Star-Shaped Tile with Phoenix,False,1250.0,1290.0,"Lusterware, luster-painted fritware with molded decoration",True,False,False,False,26.4738,False,Architectural fragment,Arts of Asia,Islamic
27152,"Mrs. Vanderveer, or Mrs. Vandeveer",True,1717.0,1717.0,Oil on canvas,True,False,False,False,0.0,False,Painting,Arts of the Americas,Artist unknown
28631,"Man Holding a Sheep, Flutist, and Heads",False,1967.0,1968.0,"Colored crayons and colored pencils, with smudging, on cream wove paper",False,False,False,False,41.2605,False,Drawing and Watercolor,Prints and Drawings,Pablo Picasso
32094,Portrait of an Artist,False,1825.0,1835.0,Oil on canvas,True,False,False,False,0.0,False,Painting,Painting and Sculpture of Europe,Ary Scheffer
225692,"St. Anthony's Hospital, from ""Greetings from Amarillo: Tall in Texas""",True,1971.0,1971.0,Postcard,False,False,False,False,54.3427,False,Photograph,Photography and Media,Stephen Shore
25181,Panel,True,1550.0,1570.0,"Silk, velvet weave over linen, plain weave; lined with silk damask weave; embroidered in silk and gilt and silver metal wrapped on silk core",True,False,False,False,35.3382,False,Textile,Textiles,
86515,"Untitled, from the series ""The Age of Adolescence""",True,1954.0,1964.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Joseph Sterling
40990,"Real Estate, Ann Arbor",True,1967.0,1977.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Lynne Cohen
248384,"Untitled, from the series ""Rich and Poor""",True,1981.0,1981.0,Gelatin silver print,False,False,False,False,2.2935,False,Photograph,Photography and Media,Jim Goldberg
201227,"Kilborn Acme Kruxo, exact expiration date unknown, ca. 1940, processed 2009",True,2009.0,2009.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Alison Rossiter
200886,"Masked Self-Portrait, 39A, Dessau (Maskenselbstportrait, 39A, Dessau)",False,1930.0,1930.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Gertrud Arndt
248391,"Untitled, from the series ""Rich and Poor""",True,1979.0,1979.0,Gelatin silver print,False,False,False,False,2.2596,False,Photograph,Photography and Media,Jim Goldberg
250735,Untitled,True,,,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Ernest Cole
203866,My Lai Massacre,True,1968.0,1968.0,Gelatin silver print,False,False,False,False,10.3404,False,Mixed Media,Photography and Media,Donald Haeberle
25182,Panel,True,1501.0,1600.0,,True,False,False,False,35.3371,False,Textile,Textiles,
66434,Georgia O'Keeffe—Hands and Thimble,False,1919.0,1919.0,Palladium print,True,False,False,False,14.6924,False,Photograph,Photography and Media,Alfred Stieglitz
58702,The Dream of Paris,False,1495.0,1550.0,Oil on panel,True,False,False,False,28.5297,True,Painting,Painting and Sculpture of Europe,Monogrammist PG
66878,Porch Shadows,False,1916.0,1916.0,Silver-platinum print,False,False,False,False,0.0,False,Photograph,Photography and Media,Paul Strand
126511,Brazil,True,1960.0,1960.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,René Burri
50180,Marmon Crankshaft,False,1923.0,1923.0,Platinum print,False,False,False,False,0.0,False,Photograph,Photography and Media,"Paul Everard Outerbridge, Jr."
43813,Heritage of Motherhood,False,1904.0,1904.0,Platinum print,False,False,False,False,0.0,False,Photograph,Photography and Media,Gertrude Käsebier
105327,"Darjeeling, India",True,1860.0,1870.0,Albumen print,True,False,False,False,0.0,False,Photograph,Photography and Media,Samuel Bourne
70745,Vortograph,True,1917.0,1917.0,Gelatin silver print,False,True,False,False,14.8669,False,Photograph,Photography and Media,Alvin Langdon Coburn
92182,Seamstress (Näherin),False,1925.0,1935.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Alice Lex-Nerlinger
92150,Laughing Mannequins (Maniquís riendo),False,1930.0,1930.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Manuel Alvarez-Bravo
180259,"Untitled, from the series ""Sur la Route: Huit Photographies Prises Entre Paris et Marseille ou Entre Paris et Biarritz""",True,1930.0,1930.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Germaine Krull
137637,St. Paul's Cathedral in the Moonlight,False,1940.0,1945.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Bill Brandt
199136,Ladislav Sutnar china (with black rim),False,1932.0,1932.0,Gelatin silver print,False,False,False,False,15.2461,False,Photograph,Photography and Media,Josef Sudek
193403,Self-Portrait with Camera,False,1915.0,1925.0,Platinum print,False,False,False,False,18.1945,False,Photograph,Photography and Media,Edward Steichen
208111,"Two Women at a Parade, from the series ""Harlem, U.S.A.""",True,1978.0,1978.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Dawoud Bey
204096,"Strikers at Seabrook Farms, Bridgeton, New Jersey (With a Stone in One Hand...)",True,1934.0,1934.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Unknown
202860,"Untitled (RIP Isaiah Zeko), from the series, ""The Week of the Perfect Game""",False,2009.0,2009.0,Inkjet print,False,False,False,False,0.0,False,Photograph,Photography and Media,Zoe Strauss
214196,"Old Lady Faces the Water Cannon, from the series ""Sanrizuka""",True,1970.0,1970.0,Gelatin silver print,False,False,False,False,16.8637,False,Photograph,Photography and Media,Kazuo Kitai
213507,Torso as Ancient Sculpture,True,1938.0,1938.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Osamu Shiihara
227254,"Miss Pogany II, three-quarter view, polished bronze (Melle Pogany, vue de trois-quarts, bronze poli)",True,1918.0,1922.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,Constantin Brancusi
221739,James Meredith Grimacing in Pain,True,1966.0,1966.0,Gelatin silver print,False,False,False,False,0.0,False,Photograph,Photography and Media,
